student_id,days_engaged,minutes_watched,engaged_with_quizzes,engaged_with_exams,engaged_with_qa,paid
270025,1.0,2.8,False,False,False,False
270026,0.0,0.0,False,False,False,False
270028,0.0,0.0,False,False,False,False
270029,1.0,3.8,False,False,False,False
270030,0.0,0.0,False,False,False,False
270031,1.0,39.6,False,False,False,False
270032,1.0,19.9,True,False,False,False
270033,0.0,0.0,False,False,False,False
270034,0.0,0.0,False,False,False,False
270035,1.0,0.2,False,False,False,False
270036,20.0,457.9,True,True,False,True
270037,2.0,4.6000000000000005,True,False,False,False
270038,2.0,2.4000000000000004,False,False,False,False
270039,2.0,41.2,True,False,False,False
270040,0.0,0.0,False,False,False,False
270041,0.0,0.0,False,False,False,False
270042,70.0,2241.8,True,True,False,True
270043,1.0,6.3,False,False,False,False
270044,1.0,1.6,False,False,False,False
270045,1.0,22.2,True,False,False,False
270046,1.0,0.4,False,False,False,False
270047,5.0,76.0,False,True,False,False
270048,0.0,0.0,False,False,False,False
270049,0.0,0.0,False,False,False,False
270050,0.0,0.0,False,False,False,False
270051,0.0,0.0,False,False,False,False
270052,1.0,0.5,False,False,False,False
270053,0.0,0.0,False,False,False,False
270054,0.0,0.0,False,False,False,False
270055,0.0,0.0,False,False,False,False
270056,5.0,53.9,True,False,False,False
270057,0.0,0.0,False,False,False,False
270058,3.0,122.89999999999999,True,False,False,False
270059,2.0,55.400000000000006,True,False,False,False
270060,1.0,1.8,False,False,False,False
270061,0.0,0.0,False,False,False,False
270062,10.0,221.3,True,True,False,True
270063,0.0,0.0,False,False,False,False
270064,0.0,0.0,False,False,False,False
270065,1.0,7.7,True,False,False,False
270066,1.0,16.7,True,False,False,False
270068,8.0,185.4,True,True,False,False
270069,1.0,10.8,False,False,False,False
270070,1.0,0.1,False,False,False,False
270071,0.0,0.0,False,False,False,False
270072,1.0,17.1,True,False,False,False
270073,0.0,0.0,False,False,False,False
270074,1.0,0.6,False,False,False,False
270075,64.0,2835.9,True,True,True,True
270076,3.0,6.2,False,False,False,False
270077,0.0,0.0,False,False,False,False
270078,1.0,0.4,False,False,False,False
270079,1.0,12.1,False,False,False,False
270080,0.0,0.0,False,False,False,False
270081,1.0,7.2,False,False,False,False
270082,0.0,0.0,False,False,False,False
270083,0.0,0.0,False,False,False,False
270084,0.0,0.0,False,False,False,False
270085,0.0,0.0,False,False,False,False
270086,0.0,0.0,False,False,False,False
270087,0.0,0.0,False,False,False,False
270088,1.0,0.5,False,False,False,False
270089,0.0,0.0,False,False,False,False
270090,1.0,3.6,False,False,False,False
270091,1.0,16.7,True,False,False,False
270092,0.0,0.0,False,False,False,False
270093,0.0,0.0,False,False,False,False
270094,0.0,0.0,False,False,False,False
270095,1.0,35.2,False,False,False,False
270096,0.0,0.0,False,False,False,False
270097,0.0,0.0,False,False,False,False
270098,17.0,363.9,True,True,False,True
270100,3.0,31.299999999999997,True,False,False,False
270101,0.0,0.0,False,False,False,False
270102,2.0,1.5,False,False,False,False
270103,6.0,111.7,True,False,False,True
270104,0.0,0.0,False,False,False,False
270105,0.0,0.0,False,False,False,False
270106,0.0,0.0,False,False,False,False
270107,0.0,0.0,False,False,False,False
270108,1.0,2.6,False,False,False,False
270109,1.0,1.2,False,False,False,False
270110,0.0,0.0,False,False,False,False
270111,1.0,6.0,False,False,False,False
270112,2.0,20.7,True,False,False,False
270113,0.0,0.0,False,False,False,False
270114,0.0,0.0,False,False,False,False
270116,0.0,0.0,False,False,False,False
270117,2.0,72.5,False,False,False,False
270118,1.0,6.2,True,False,False,False
270119,0.0,0.0,False,False,False,False
270120,0.0,0.0,False,False,False,False
270121,1.0,0.1,False,False,False,False
270122,0.0,0.0,False,False,False,False
270123,0.0,0.0,False,False,False,False
270124,1.0,0.1,False,False,False,False
270125,0.0,0.0,False,False,False,False
270126,0.0,0.0,False,False,False,False
270127,0.0,0.0,False,False,False,False
270128,1.0,23.0,True,False,False,False
270129,2.0,20.700000000000003,True,False,False,False
270130,0.0,0.0,False,False,False,False
270131,0.0,0.0,False,False,False,False
270132,1.0,0.2,False,False,False,False
270133,0.0,0.0,False,False,False,False
270134,0.0,0.0,False,False,False,False
270135,8.0,249.29999999999998,True,True,False,True
270136,1.0,4.5,False,False,False,False
270137,2.0,11.8,True,False,False,False
270139,0.0,0.0,False,False,False,False
270140,0.0,0.0,False,False,False,False
270141,0.0,0.0,False,False,False,False
270142,2.0,18.2,True,False,False,False
270143,0.0,0.0,False,False,False,False
270144,0.0,0.0,False,False,False,False
270145,0.0,0.0,False,False,False,False
270146,0.0,0.0,False,False,False,False
270147,0.0,0.0,False,False,False,False
270148,0.0,0.0,False,False,False,False
270149,0.0,0.0,False,False,False,False
270150,2.0,2.4,False,False,False,False
270152,1.0,0.5,False,False,False,False
270153,1.0,19.9,False,False,False,False
270154,0.0,0.0,False,False,False,False
270155,5.0,57.1,True,True,False,False
270156,2.0,62.9,True,False,False,False
270157,0.0,0.0,False,False,False,False
270158,0.0,0.0,False,False,False,False
270159,0.0,0.0,False,False,False,False
270160,0.0,0.0,False,False,False,False
270161,0.0,0.0,False,False,False,False
270162,1.0,8.3,False,False,False,False
270163,2.0,3.8,False,False,False,False
270164,0.0,0.0,False,False,False,False
270165,0.0,0.0,False,False,False,False
270166,1.0,1.2,False,False,False,False
270167,0.0,0.0,False,False,False,False
270168,0.0,0.0,False,False,False,False
270169,0.0,0.0,False,False,False,False
270170,0.0,0.0,False,False,False,False
270171,1.0,13.2,True,False,False,False
270172,0.0,0.0,False,False,False,False
270173,2.0,2.9,False,False,False,False
270174,1.0,1.2,False,False,False,False
270176,0.0,0.0,False,False,False,False
270177,0.0,0.0,False,False,False,False
270178,0.0,0.0,False,False,False,False
270179,36.0,1052.7,True,True,True,True
270180,1.0,44.6,False,False,False,False
270181,2.0,0.4,False,False,False,False
270182,1.0,89.8,True,True,False,False
270183,5.0,78.6,True,True,False,True
270184,1.0,4.8,False,False,False,False
270185,0.0,0.0,False,False,False,False
270186,1.0,7.3,True,False,False,False
270188,11.0,198.6,True,True,False,True
270189,1.0,1.8,False,False,False,False
270190,1.0,0.2,False,False,False,False
270191,0.0,0.0,False,False,False,False
270192,0.0,0.0,False,False,False,False
270193,13.0,374.9,True,False,False,False
270194,0.0,0.0,False,False,False,False
270195,0.0,0.0,False,False,False,False
270196,0.0,0.0,False,False,False,False
270197,6.0,101.19999999999999,False,False,False,True
270198,1.0,0.8,False,False,False,False
270199,0.0,0.0,False,False,False,False
270200,0.0,0.0,False,False,False,False
270201,0.0,0.0,False,False,False,False
270202,1.0,18.3,True,False,False,False
270203,0.0,0.0,False,False,False,False
270204,2.0,30.099999999999998,False,False,False,False
270205,1.0,47.3,True,True,False,False
270206,0.0,0.0,False,False,False,False
270207,1.0,19.6,True,False,False,False
270208,0.0,0.0,False,False,False,False
270210,0.0,0.0,False,False,False,False
270211,0.0,0.0,False,False,False,False
270212,0.0,0.0,False,False,False,False
270213,0.0,0.0,False,False,False,False
270214,0.0,0.0,False,False,False,False
270215,0.0,0.0,False,False,False,False
270216,6.0,31.1,True,False,False,True
270217,0.0,0.0,False,False,False,False
270218,1.0,6.4,True,False,False,False
270219,0.0,0.0,False,False,False,False
270220,4.0,161.1,True,True,False,False
270221,0.0,0.0,False,False,False,False
270222,0.0,0.0,False,False,False,False
270223,0.0,0.0,False,False,False,False
270224,2.0,45.9,True,False,False,False
270225,0.0,0.0,False,False,False,False
270226,1.0,0.4,False,False,False,False
270227,0.0,0.0,False,False,False,False
270228,0.0,0.0,False,False,False,False
270229,1.0,26.7,True,False,False,False
270230,1.0,0.4,False,False,False,False
270231,6.0,42.4,True,True,False,False
270232,7.0,162.9,True,True,False,False
270233,0.0,0.0,False,False,False,False
270234,0.0,0.0,False,False,False,False
270235,1.0,23.4,True,False,False,False
270237,0.0,0.0,False,False,False,False
270238,0.0,0.0,False,False,False,False
270239,0.0,0.0,False,False,False,False
270240,22.0,1029.5,True,True,False,True
270241,0.0,0.0,False,False,False,False
270242,4.0,26.9,True,False,False,False
270243,0.0,0.0,False,False,False,False
270244,5.0,34.7,True,False,False,True
270245,5.0,144.7,True,True,False,True
270246,0.0,0.0,False,False,False,False
270247,10.0,794.9,True,True,False,True
270248,1.0,0.1,False,False,False,False
270249,1.0,0.9,False,False,False,False
270251,0.0,0.0,False,False,False,False
270252,0.0,0.0,False,False,False,False
270253,2.0,10.100000000000001,False,False,False,False
270254,1.0,1.2,True,False,False,False
270255,0.0,0.0,False,False,False,False
270256,1.0,0.1,False,False,False,False
270257,0.0,0.0,False,False,False,False
270258,0.0,0.0,False,False,False,False
270259,4.0,49.8,True,True,False,False
270260,0.0,0.0,False,False,False,False
270261,0.0,0.0,False,False,False,False
270262,0.0,0.0,False,False,False,False
270263,21.0,817.1,True,True,False,True
270264,0.0,0.0,False,False,False,False
270265,10.0,123.1,True,True,False,True
270266,1.0,6.5,True,False,False,False
270267,1.0,41.5,False,True,False,False
270268,1.0,0.1,False,False,False,False
270269,1.0,0.3,False,False,False,False
270270,0.0,0.0,False,False,False,False
270271,2.0,43.300000000000004,True,True,False,False
270272,0.0,0.0,False,False,False,False
270273,1.0,9.3,False,False,False,False
270274,0.0,0.0,False,False,False,False
270275,1.0,0.6,False,False,False,False
270276,1.0,10.0,True,False,False,False
270277,1.0,6.7,False,False,False,False
270278,1.0,34.1,True,False,False,False
270279,0.0,0.0,False,False,False,False
270280,1.0,1.4,False,False,False,False
270281,0.0,0.0,False,False,False,False
270282,1.0,2.2,False,False,False,False
270283,1.0,0.1,False,False,False,False
270284,1.0,0.1,False,False,False,False
270285,1.0,54.9,True,True,False,False
270286,1.0,0.5,False,False,False,False
270287,0.0,0.0,False,False,False,False
270288,0.0,0.0,False,False,False,False
270289,0.0,0.0,False,False,False,False
270290,0.0,0.0,False,False,False,False
270291,0.0,0.0,False,False,False,False
270292,4.0,91.3,True,False,False,False
270293,0.0,0.0,False,False,False,False
270294,1.0,0.4,False,False,False,False
270295,0.0,0.0,False,False,False,False
270296,1.0,29.8,True,False,False,False
270297,1.0,2.4,False,False,False,False
270298,1.0,53.9,True,True,False,False
270299,1.0,1.3,False,False,False,False
270300,2.0,41.099999999999994,False,True,False,False
270301,1.0,1.1,False,False,False,False
270302,1.0,36.1,False,False,False,False
270303,0.0,0.0,False,False,False,False
270304,1.0,58.9,True,False,False,False
270305,1.0,6.3,False,False,False,False
270306,0.0,0.0,False,False,False,False
270307,0.0,0.0,False,False,False,False
270308,1.0,0.3,False,False,False,False
270309,1.0,0.2,False,False,False,False
270310,0.0,0.0,False,False,False,False
270311,1.0,15.4,True,False,False,False
270312,2.0,57.4,True,True,False,False
270313,4.0,139.3,True,False,True,False
270314,0.0,0.0,False,False,False,False
270315,1.0,1.2,False,False,False,False
270316,0.0,0.0,False,False,False,False
270317,0.0,0.0,False,False,False,False
270318,0.0,0.0,False,False,False,False
270319,0.0,0.0,False,False,False,False
270320,0.0,0.0,False,False,False,False
270321,0.0,0.0,False,False,False,False
270322,1.0,18.8,True,False,False,False
270323,0.0,0.0,False,False,False,False
270324,2.0,59.2,True,True,False,True
270325,0.0,0.0,False,False,False,False
270326,0.0,0.0,False,False,False,False
270327,0.0,0.0,False,False,False,False
270328,0.0,0.0,False,False,False,False
270329,0.0,0.0,False,False,False,False
270330,3.0,1.7,False,False,False,False
270331,0.0,0.0,False,False,False,False
270332,1.0,9.8,True,False,False,False
270333,0.0,0.0,False,False,False,False
270334,1.0,4.4,False,False,False,False
270335,8.0,39.1,True,False,False,False
270336,0.0,0.0,False,False,False,False
270337,0.0,0.0,False,False,False,False
270338,0.0,0.0,False,False,False,False
270339,2.0,44.1,True,False,False,False
270340,3.0,47.9,True,False,False,False
270341,2.0,7.4,False,False,False,False
270343,1.0,0.1,False,False,False,False
270344,1.0,2.6,False,False,False,False
270345,1.0,5.6,False,False,False,False
270346,0.0,0.0,False,False,False,False
270347,0.0,0.0,False,False,False,False
270348,2.0,2.8000000000000003,True,False,False,False
270349,1.0,0.5,False,False,False,False
270350,1.0,6.6,True,False,False,False
270352,1.0,0.1,False,False,False,False
270353,1.0,0.2,False,False,False,False
270354,0.0,0.0,False,False,False,False
270355,1.0,17.9,False,False,False,False
270356,2.0,28.599999999999998,True,False,False,False
270357,0.0,0.0,False,False,False,False
270358,0.0,0.0,False,False,False,False
270359,0.0,0.0,False,False,False,False
270360,0.0,0.0,False,False,False,False
270361,0.0,0.0,False,False,False,False
270362,1.0,65.3,True,False,False,False
270363,5.0,255.39999999999998,True,True,False,True
270364,1.0,42.6,True,False,False,False
270365,1.0,1.5,False,False,False,False
270366,2.0,3.3000000000000003,False,False,False,False
270367,26.0,927.4,True,True,False,True
270368,1.0,1.1,True,False,False,False
270369,5.0,17.1,True,False,False,False
270370,0.0,0.0,False,False,False,False
270371,0.0,0.0,False,False,False,False
270372,0.0,0.0,False,False,False,False
270373,1.0,6.4,False,False,False,False
270374,0.0,0.0,False,False,False,False
270375,0.0,0.0,False,False,False,False
270376,0.0,0.0,False,False,False,False
270377,0.0,0.0,False,False,False,False
270378,0.0,0.0,False,False,False,False
270379,2.0,2.3,False,False,False,False
270381,3.0,43.8,True,False,False,False
270382,1.0,2.4,False,False,False,False
270383,3.0,21.3,True,False,False,False
270384,2.0,40.7,True,False,False,False
270385,1.0,3.7,False,False,False,False
270386,1.0,3.5,False,False,False,False
270387,1.0,6.1,True,False,False,False
270388,1.0,1.4,False,False,False,False
270389,0.0,0.0,False,False,False,False
270390,0.0,0.0,False,False,False,False
270391,0.0,0.0,False,False,True,False
270393,21.0,700.6,True,True,True,True
270394,0.0,0.0,False,False,False,False
270395,3.0,43.4,True,False,False,False
270396,0.0,0.0,False,False,False,False
270397,0.0,0.0,False,False,False,False
270398,0.0,0.0,False,False,False,False
270399,0.0,0.0,False,False,False,False
270400,0.0,0.0,False,False,False,False
270401,0.0,0.0,False,False,False,False
270402,0.0,0.0,False,False,False,False
270403,1.0,0.3,False,False,False,False
270404,1.0,35.3,False,False,False,False
270405,0.0,0.0,False,False,False,False
270406,0.0,0.0,False,False,False,False
270407,7.0,36.0,True,False,False,False
270408,0.0,0.0,False,False,False,False
270409,1.0,9.6,True,False,False,False
270410,0.0,0.0,False,False,False,False
270412,2.0,64.1,True,False,False,False
270413,0.0,0.0,False,False,False,False
270414,1.0,87.1,False,True,False,False
270415,0.0,0.0,False,False,False,False
270416,0.0,0.0,False,False,False,False
270417,5.0,377.2,False,True,False,False
270418,1.0,2.9,False,False,False,False
270419,0.0,0.0,False,False,False,False
270420,1.0,0.3,False,False,False,False
270421,1.0,0.1,False,False,False,False
270422,0.0,0.0,False,False,False,False
270423,0.0,0.0,False,False,False,False
270424,0.0,0.0,False,False,False,False
270425,1.0,58.6,True,False,False,False
270426,1.0,37.8,True,False,False,False
270427,0.0,0.0,False,False,False,False
270428,3.0,53.8,True,True,False,False
270429,5.0,82.1,True,True,False,False
270430,0.0,0.0,False,False,False,False
270431,0.0,0.0,False,False,False,False
270432,1.0,0.9,False,False,False,False
270433,1.0,38.2,True,False,False,False
270434,2.0,11.6,False,False,False,False
270435,6.0,128.6,True,True,False,True
270436,2.0,40.3,True,True,False,False
270437,0.0,0.0,False,False,False,False
270438,2.0,78.9,True,False,False,False
270439,1.0,0.1,False,False,False,False
270440,0.0,0.0,False,False,False,False
270441,0.0,0.0,False,False,False,False
270442,11.0,76.89999999999999,False,False,False,False
270444,0.0,0.0,False,False,False,False
270445,0.0,0.0,False,False,False,False
270446,1.0,0.6,False,False,False,False
270448,1.0,18.8,True,False,False,False
270450,0.0,0.0,False,False,False,False
270451,0.0,0.0,False,False,False,False
270452,1.0,0.7,False,False,False,False
270453,0.0,0.0,False,False,False,False
270454,0.0,0.0,False,False,False,False
270455,1.0,65.0,True,True,False,True
270456,1.0,0.1,False,False,False,False
270457,0.0,0.0,False,False,False,False
270458,5.0,45.3,True,False,False,False
270459,1.0,11.7,False,False,False,False
270460,38.0,1399.9,True,True,True,True
270461,0.0,0.0,False,False,False,False
270462,6.0,68.9,True,True,False,False
270463,1.0,0.3,False,False,False,False
270464,1.0,0.5,False,False,False,False
270465,0.0,0.0,False,False,False,False
270466,1.0,17.2,True,False,False,False
270467,2.0,42.1,True,False,False,False
270468,1.0,6.6,True,False,False,False
270470,0.0,0.0,False,False,False,False
270471,0.0,0.0,False,False,False,False
270472,1.0,5.1,False,False,False,False
270473,0.0,0.0,False,False,False,False
270474,19.0,498.2,True,True,False,True
270475,3.0,57.599999999999994,False,False,False,False
270476,0.0,0.0,False,False,False,False
270477,1.0,2.9,False,False,False,False
270479,1.0,0.3,False,False,False,False
270480,0.0,0.0,False,False,False,False
270481,0.0,0.0,False,False,False,False
270482,0.0,0.0,False,False,False,False
270484,9.0,189.4,True,True,False,False
270485,1.0,32.0,True,False,False,False
270486,15.0,953.1,True,True,False,True
270487,0.0,0.0,False,False,False,False
270488,0.0,0.0,False,False,False,False
270489,0.0,0.0,False,False,False,False
270490,0.0,0.0,False,False,False,False
270491,2.0,8.8,True,True,False,False
270492,0.0,0.0,False,False,False,False
270493,1.0,1.4,False,False,False,False
270494,0.0,0.0,False,False,False,False
270495,0.0,0.0,False,False,False,False
270496,2.0,81.8,True,True,False,False
270497,1.0,1.6,False,False,False,False
270499,12.0,239.3,True,True,False,False
270500,0.0,0.0,False,False,False,False
270501,0.0,0.0,False,False,False,False
270503,2.0,14.7,True,False,False,False
270504,1.0,79.1,True,False,False,False
270505,0.0,0.0,False,False,False,False
270506,0.0,0.0,False,False,False,False
270507,0.0,0.0,False,False,False,False
270508,0.0,0.0,False,False,False,False
270509,4.0,64.10000000000001,False,False,False,True
270510,0.0,0.0,False,False,False,False
270511,1.0,0.5,False,False,False,False
270512,2.0,59.2,True,False,False,False
270513,0.0,0.0,False,False,False,False
270514,1.0,8.4,False,False,False,False
270516,0.0,0.0,False,False,False,False
270520,0.0,0.0,False,False,False,False
270521,1.0,46.8,False,False,False,False
270522,1.0,0.2,False,False,False,False
270523,1.0,10.4,True,False,False,False
270524,0.0,0.0,False,False,False,False
270525,1.0,0.5,False,False,False,False
270526,0.0,0.0,False,False,False,False
270527,2.0,0.30000000000000004,False,False,False,False
270528,1.0,6.6,False,False,False,False
270529,2.0,4.199999999999999,False,False,False,True
270530,1.0,0.5,False,False,False,False
270531,3.0,32.3,True,False,False,False
270532,0.0,0.0,False,False,False,False
270533,0.0,0.0,False,False,False,False
270534,1.0,0.5,False,False,False,False
270535,0.0,0.0,False,False,False,False
270536,2.0,1.0,False,False,False,False
270537,1.0,6.0,False,False,False,False
270538,0.0,0.0,False,False,False,False
270539,2.0,14.600000000000001,False,False,False,False
270540,0.0,0.0,False,False,False,False
270541,1.0,3.0,False,False,False,False
270542,3.0,62.1,False,True,False,False
270543,0.0,0.0,False,False,False,False
270544,0.0,0.0,False,False,False,False
270545,0.0,0.0,False,False,False,False
270547,0.0,0.0,False,False,False,False
270548,0.0,0.0,False,False,False,False
270550,0.0,0.0,False,False,False,False
270551,1.0,0.8,False,False,False,False
270552,0.0,0.0,False,False,False,False
270553,0.0,0.0,False,False,False,False
270554,1.0,10.6,True,False,False,False
270555,1.0,44.3,True,False,False,False
270556,0.0,0.0,False,False,False,False
270557,1.0,0.0,False,True,False,False
270558,1.0,0.1,False,False,False,False
270559,1.0,0.3,False,False,False,False
270560,0.0,0.0,False,False,False,False
270561,0.0,0.0,False,False,False,False
270562,1.0,2.2,False,False,False,False
270563,1.0,11.7,False,False,False,False
270564,3.0,31.6,False,False,False,False
270565,0.0,0.0,False,False,False,False
270566,0.0,0.0,False,False,False,False
270567,0.0,0.0,False,False,False,False
270568,0.0,0.0,False,False,False,False
270569,1.0,44.5,True,True,False,False
270570,2.0,3.1,False,False,False,False
270571,1.0,0.3,False,False,False,False
270572,0.0,0.0,False,False,False,False
270573,5.0,41.5,False,True,False,False
270574,0.0,0.0,False,False,False,False
270575,1.0,6.8,True,False,False,False
270576,1.0,1.1,False,False,False,False
270577,0.0,0.0,False,False,False,False
270578,1.0,0.5,False,False,False,False
270579,1.0,0.1,False,False,False,False
270580,1.0,1.9,False,False,False,False
270581,4.0,2.0,False,False,False,False
270582,0.0,0.0,False,False,False,False
270583,1.0,0.1,False,False,False,False
270584,2.0,11.1,True,False,False,False
270585,1.0,4.9,False,False,False,False
270586,5.0,77.8,True,True,False,False
270587,0.0,0.0,False,False,False,False
270588,0.0,0.0,False,False,False,False
270589,1.0,0.1,False,False,False,False
270590,1.0,2.8,False,False,False,False
270591,0.0,0.0,False,False,False,False
270592,1.0,5.5,False,False,False,False
270593,0.0,0.0,False,False,False,False
270594,0.0,0.0,False,False,False,False
270595,0.0,0.0,False,False,False,False
270596,16.0,554.4,True,True,False,True
270597,2.0,10.700000000000001,False,False,False,False
270598,0.0,0.0,False,False,False,False
270599,28.0,2619.8,True,True,True,True
270600,1.0,1.1,False,False,False,False
270601,1.0,7.4,False,False,False,False
270602,2.0,19.6,False,False,False,False
270603,4.0,11.3,False,False,False,False
270604,0.0,0.0,False,False,False,False
270605,0.0,0.0,False,False,False,False
270606,73.0,1367.3,True,True,True,True
270607,15.0,450.2,True,True,False,True
270608,0.0,0.0,False,False,False,False
270609,0.0,0.0,False,False,False,False
270610,0.0,0.0,False,False,False,False
270611,2.0,0.4,True,True,False,False
270612,1.0,11.5,False,True,False,False
270613,0.0,0.0,False,False,False,False
270614,0.0,0.0,False,False,False,False
270615,1.0,8.5,False,False,False,False
270616,31.0,1453.1000000000001,True,True,False,True
270617,1.0,0.2,False,False,False,False
270619,10.0,344.3,True,True,False,True
270620,0.0,0.0,False,False,False,False
270621,1.0,1.6,False,False,False,False
270622,1.0,0.5,False,False,False,False
270623,0.0,0.0,False,False,False,False
270624,1.0,1.4,False,False,False,False
270625,0.0,0.0,False,False,False,False
270626,0.0,0.0,False,False,False,False
270627,0.0,0.0,False,False,False,False
270628,0.0,0.0,False,False,False,False
270629,1.0,7.6,False,False,False,False
270630,0.0,0.0,False,False,False,False
270631,0.0,0.0,False,False,False,False
270632,0.0,0.0,False,False,False,False
270633,10.0,692.2,True,True,False,True
270634,0.0,0.0,False,False,False,False
270635,1.0,19.3,True,False,False,False
270636,0.0,0.0,False,False,False,False
270637,1.0,0.1,False,False,False,False
270638,1.0,1.4,False,False,False,False
270639,1.0,18.4,True,False,False,False
270640,2.0,47.1,True,True,False,False
270641,3.0,95.8,True,False,False,False
270642,0.0,0.0,False,False,False,False
270643,1.0,0.1,False,False,False,False
270644,0.0,0.0,False,False,False,False
270645,0.0,0.0,False,False,False,False
270646,1.0,6.6,True,False,False,False
270647,0.0,0.0,False,False,False,False
270648,5.0,103.2,True,False,False,True
270649,1.0,7.4,False,False,False,False
270650,1.0,0.5,False,True,False,False
270651,0.0,0.0,False,False,False,False
270652,0.0,0.0,False,False,False,False
270653,1.0,0.3,False,False,False,False
270654,1.0,27.2,True,False,False,False
270655,0.0,0.0,False,False,False,False
270656,0.0,0.0,False,False,False,False
270657,0.0,0.0,False,False,False,False
270658,22.0,733.1,False,False,False,False
270659,1.0,2.9,False,False,False,False
270660,1.0,3.4,False,False,False,False
270661,0.0,0.0,False,False,False,False
270662,0.0,0.0,False,False,False,False
270663,0.0,0.0,False,False,False,False
270664,0.0,0.0,False,False,False,False
270665,0.0,0.0,False,False,False,False
270666,1.0,0.8,False,False,False,False
270667,2.0,41.7,True,False,False,False
270668,1.0,40.2,True,False,False,False
270669,0.0,0.0,False,False,False,False
270670,4.0,185.0,True,True,False,False
270671,84.0,2286.7,True,True,False,True
270673,1.0,0.8,False,False,False,False
270676,2.0,16.400000000000002,True,False,False,False
270677,6.0,76.1,True,False,False,False
270678,1.0,4.5,False,False,False,False
270679,2.0,11.3,False,False,False,False
270680,0.0,0.0,False,False,False,False
270681,1.0,4.0,False,False,False,False
270683,1.0,0.1,False,False,False,False
270684,1.0,0.7,False,False,False,False
270685,0.0,0.0,False,False,False,False
270686,0.0,0.0,False,False,False,False
270687,0.0,0.0,False,False,False,False
270688,0.0,0.0,False,False,False,False
270689,3.0,25.7,True,False,False,False
270690,2.0,6.8,True,True,False,False
270691,0.0,0.0,False,False,False,False
270692,0.0,0.0,False,False,False,False
270694,0.0,0.0,False,False,False,False
270695,0.0,0.0,False,False,False,False
270696,0.0,0.0,False,False,False,False
270697,1.0,0.1,False,False,False,False
270698,1.0,0.6,False,False,False,False
270699,0.0,0.0,False,False,False,False
270700,17.0,611.8,True,True,False,True
270702,0.0,0.0,False,False,False,False
270703,1.0,0.7,False,False,False,False
270704,1.0,0.1,False,False,False,False
270705,1.0,1.2,False,False,False,False
270706,2.0,5.7,False,False,False,False
270707,1.0,1.0,False,False,False,False
270708,1.0,0.8,False,False,False,False
270709,0.0,0.0,False,False,False,False
270710,21.0,912.4,True,True,False,True
270711,1.0,0.2,False,False,False,False
270713,1.0,3.8,False,False,False,False
270714,0.0,0.0,False,False,False,False
270715,0.0,0.0,False,False,False,False
270716,0.0,0.0,False,False,False,False
270717,0.0,0.0,False,False,False,False
270718,1.0,3.8,False,False,False,False
270719,0.0,0.0,False,False,False,False
270720,0.0,0.0,False,False,False,False
270721,0.0,0.0,False,False,False,False
270722,1.0,15.1,True,False,False,False
270724,0.0,0.0,False,False,False,False
270725,15.0,312.4,True,False,False,True
270726,0.0,0.0,False,False,False,False
270727,0.0,0.0,False,False,False,False
270728,0.0,0.0,False,False,False,False
270729,0.0,0.0,False,False,False,False
270730,0.0,0.0,False,False,False,False
270731,0.0,0.0,False,False,False,False
270732,0.0,0.0,False,False,False,False
270733,0.0,0.0,False,False,False,False
270734,1.0,17.6,True,False,False,False
270735,0.0,0.0,False,False,False,False
270736,1.0,1.0,False,False,False,False
270737,0.0,0.0,False,False,False,False
270738,59.0,3104.4,True,True,True,True
270739,1.0,0.9,False,False,False,False
270740,4.0,173.2,True,False,False,False
270742,0.0,0.0,False,False,False,False
270743,0.0,0.0,False,False,False,False
270744,20.0,964.0,True,True,False,True
270745,0.0,0.0,False,False,False,False
270746,0.0,0.0,False,False,False,False
270747,0.0,0.0,False,False,False,False
270748,0.0,0.0,False,False,False,False
270749,0.0,0.0,False,False,False,False
270750,2.0,2.0,False,False,False,False
270751,0.0,0.0,False,False,False,False
270752,0.0,0.0,False,False,False,False
270754,0.0,0.0,False,False,False,False
270755,2.0,2.2,False,False,False,False
270756,1.0,0.0,True,False,False,False
270757,0.0,0.0,False,False,False,False
270758,1.0,0.1,False,False,False,False
270759,6.0,92.89999999999999,True,False,False,False
270760,1.0,0.2,False,False,False,False
270762,0.0,0.0,False,False,False,False
270763,0.0,0.0,False,False,False,False
270764,0.0,0.0,False,False,False,False
270765,0.0,0.0,False,False,False,False
270766,1.0,0.5,False,False,False,False
270767,1.0,1.8,False,False,False,False
270768,0.0,0.0,False,False,False,False
270769,0.0,0.0,False,False,False,False
270770,0.0,0.0,False,False,False,False
270771,1.0,13.1,False,False,False,False
270772,1.0,1.0,False,False,False,False
270773,2.0,36.4,True,False,False,False
270774,0.0,0.0,False,False,False,False
270775,1.0,0.7,False,False,False,False
270776,1.0,0.2,False,False,False,False
270777,0.0,0.0,False,False,False,False
270778,0.0,0.0,False,False,False,False
270779,1.0,0.4,False,False,False,False
270780,1.0,1.4,False,False,False,False
270781,1.0,0.0,False,True,False,False
270782,0.0,0.0,False,False,False,False
270783,1.0,2.5,False,False,False,False
270784,5.0,104.0,True,True,False,True
270785,0.0,0.0,False,False,False,False
270786,2.0,15.4,False,False,False,False
270787,9.0,84.7,False,False,False,False
270788,0.0,0.0,False,False,False,False
270789,0.0,0.0,False,False,False,False
270790,4.0,79.5,True,True,False,False
270791,0.0,0.0,False,False,False,False
270792,2.0,1.2000000000000002,True,True,False,False
270793,2.0,11.2,True,False,False,False
